Entity,TimeWindow,QueryNumber,Query,Title,Link,Snippet,DisplayLink,TextFile,law_relevant,unep_attributed,env_law_score,unep_attribution_score,support_type,action_stage,evidence_level,law_justification,unep_justification,evidence_phrases
Lebanon,2018–2022,2,in collaboration with UNEP Lebanon environmental assessment regulation implemented environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,Guidebook for Monitoring and Evaluating Ecosystem- ...,https://www.adaptationcommunity.net/download/ME-Guidebook_EbA.pdf,The present Guidebook was prepared by the UN Environ- ment Programme World Conservation Monitoring Centre. (UNEP-WCMC) in collaboration with the Friends of EbA.,https://www.adaptationcommunity.net › download,www_adaptationcommunity_net_Guidebook_for_Monitoring_and_Evaluating_Ecosystem_.txt,False,False,0,0,none,none,unclear,,,[]
Lebanon,2018–2022,2,in collaboration with UNEP Lebanon environmental assessment regulation implemented environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,Environmental Courts and Tribunals – 2021,https://orca.cardiff.ac.uk/id/eprint/153475/1/UNEP%20ECT2021%20final.pdf,"Through the enforcement of environmental laws and the settling of environmental disputes, ECTs help countries meet the objectives of the United Nations 2030 ...",https://orca.cardiff.ac.uk › UNEP ECT2021 final,orca_cardiff_ac_uk_Environmental_Courts_and_Tribunals_2021.txt,False,False,0,0,none,none,unclear,No evidence found,No UNEP link found,[]
Lebanon,2018–2022,2,in collaboration with UNEP Lebanon environmental assessment regulation implemented environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,Sustainable Blue Tourism,https://www.iddri.org/sites/default/files/PDF/Publications/Hors%20catalogue%20Iddri/20190620_BLUE%20TOURISM%20STUDY_EN.pdf,International environmental agreements. Multilateral Environmental Agreement (MEA) and other international environmental initiatives have been promo- ting ...,https://www.iddri.org › files › PDF › Publications,www_iddri_org_Sustainable_Blue_Tourism.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks in Lebanon during 2018-2022.","There is no explicit link between UNEP and any environmental law, policy, or institutional support initiative in Lebanon during 2018-2022.","[""No relevant evidence found""]"
Lebanon,2018–2022,2,in collaboration with UNEP Lebanon environmental assessment regulation implemented environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,MEDITERRANEAN ACTION PLAN (MAP) REGIONAL ...,https://www.rempec.org/en/knowledge-centre/online-catalogue/wg-51-5-med-strategy-2022-2031.pdf,To meet this objective and address the introduction of harmful aquatic organisms and pathogens into the marine environment and the introduction of invasive ...,https://www.rempec.org › online-catalogue › wg...,www_rempec_org_MEDITERRANEAN_ACTION_PLAN_MAP_REGIONAL_.txt,False,False,0,0,none,none,unclear,No relevant information found,No UNEP link found,[]
Lebanon,2018–2022,2,in collaboration with UNEP Lebanon environmental assessment regulation implemented environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,"Education for Sustainable Consumption, Behaviour and ...",https://ufmsecretariat.org/wp-content/uploads/2019/11/UfM_PUBLICATION_EducationSCBL.pdf,"The government, with the support of SwitchMed, has implemented institutional settings and the regulatory framework as well as economic and informative ...",https://ufmsecretariat.org › uploads › 2019/11 › U...,ufmsecretariat_org_Education_for_Sustainable_Consumption_Behaviour_an.txt,False,False,0,0,none,none,unclear,,,[]
Lebanon,2018–2022,2,in collaboration with UNEP Lebanon environmental assessment regulation implemented environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,Draft updated Action Plan for the conservation of cetaceans ...,https://www.rac-spa.org/meetings/nfp15/nfp_docs/wg502_05_draft_updated_ap_cetaceans.pdf,"European legislations, international environmental agreements and Intergovernmental organisations relevant to cetacean protection in the Mediterranean Sea.",https://www.rac-spa.org › nfp15 › nfp_docs › wg...,www_rac-spa_org_Draft_updated_Action_Plan_for_the_conservation_of_.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks in Lebanon during 2018-2022.",The document does not explicitly link UNEP to any environmental law or institutional support initiative in Lebanon during 2018-2022.,"[""The document is about a draft updated Action Plan for the conservation of cetaceans in the Mediterranean Sea, which is not related to Lebanon or its environmental laws and policies.""]"
Lebanon,2018–2022,2,in collaboration with UNEP Lebanon environmental assessment regulation implemented environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,17969VClist20180314.csv - SDGs - the United Nations,https://sdgs.un.org/sites/default/files/documents/17969VClist20180314.csv,... help the energetic transition of the maritime transport sector towards decarbonization and cleaner energies. The technologies implemented and tested on the ...,https://sdgs.un.org › sites › default › files › documents,sdgs_un_org_17969VClist20180314_csv_SDGs_the_United_Nations.txt,False,False,0,0,none,none,unclear,,,[]
Lebanon,2018–2022,2,in collaboration with UNEP Lebanon environmental assessment regulation implemented environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,Strategic Environmental Assessment and the precautionary ...,https://www.sciencedirect.com/science/article/pii/S1364032120307450,The Strategic Environmental Assessment (SEA) provides preventive environmental protection at the earliest phase of theWF project development.,https://www.sciencedirect.com › science › article › pii,www_sciencedirect_com_Strategic_Environmental_Assessment_and_the_precaut.txt,False,False,0,0,none,none,unclear,,,[]
Lebanon,2018–2022,2,in collaboration with UNEP Lebanon environmental assessment regulation implemented environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,Trends in policy indicators on trade and environment,https://www.oecd.org/content/dam/oecd/en/publications/reports/2019/03/trends-in-policy-indicators-on-trade-and-environment_5a8cf501/b8d2bcac-en.pdf,Issues covered include: carbon emissions embodied in trade; embodied raw materials in trade; the volume of trade in environmentally-related goods; tariffs on ...,https://www.oecd.org › oecd › reports › 2019/03,www_oecd_org_Trends_in_policy_indicators_on_trade_and_environme.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks in Lebanon during 2018-2022.",There is no explicit link between UNEP and any environmental law or policy initiative in Lebanon during 2018-2022.,[]
Lebanon,2018–2022,2,in collaboration with UNEP Lebanon environmental assessment regulation implemented environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,"Political Regulation, Governance, and Societal ...",https://www.cambridge.org/core/books/rethinking-society-for-the-21st-century/political-regulation-governance-and-societal-transformations/683FD73B78880C2D74988020650D2A43,"Summary. The promise of modernization after the Second World War was that economic growth, equality, the rule of law, and democracy would proceed together.",https://www.cambridge.org › core › books › political-reg...,www_cambridge_org_Political_Regulation_Governance_and_Societal_.txt,False,False,0,0,none,none,unclear,,,[]
