Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,digital_relevant,unep_attributed,attributable_relevant_doc,sd,digital_practice_score,unep_attribution_score,improvement_type,action_stage,actor_type,evidence_level,digital_justification,unep_justification,evidence_phrases
Rwanda,2018-2022,https://documents1.worldbank.org/curated/en/709091640134304839/pdf/Rwanda-Digital-Acceleration-Project.pdf,2018,2022,2020,Rwanda Digital Acceleration Project - World Bank Document,UNEP Digital Transformation Rwanda digital public infrastructure environment established data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,documents1_worldbank_org_Rwanda_Digital_Acceleration_Project_World_Bank_Doc.txt,True,False,False,,40.0,0.0,digital access and inclusion / digital literacy / broadband infrastructure,planned / proposed,government / public-sector institution,national,"The document outlines a World Bank project aimed at improving digital access and inclusion in Rwanda. It focuses on increasing broadband penetration, supporting digital literacy, and developing digital public services. The document does not explicitly mention UNEP (United Nations Environment Programme) or its direct involvement.",There is no explicit mention of UNEP or its support in the provided document.,"[""The World Bank Digital Acceleration Project (P173373)"", ""Rwanda Digital Acceleration Project"", ""increase access to broadband and selected digital public services"", ""strengthen the digital innovation ecosystem""]"
Rwanda,2018-2022,https://environmentalmigration.iom.int/sites/g/files/tmzbdl1411/files/documents/2023-11/environmental_rule_of_law.pdf,2018,2022,2020,First Global Report,UNEP Digital Transformation Rwanda digital public infrastructure environment established data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,environmentalmigration_iom_int_First_Global_Report.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to Rwanda during 2018-2022, nor does it discuss digital/data management/sustainable AI practices or environmental rule of law in the context of Rwanda.","There is no explicit link between UNEP or UNEP-supported work and improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Rwanda during 2018-2022.",[]
Rwanda,2018-2022,https://faolex.fao.org/docs/pdf/sud216487E.pdf,2018,2022,2020,GOVERNMENT REPUBLIC OF SUDAN Ministry of ...,UNEP capacity building Rwanda data quality management environment implemented data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,faolex_fao_org_GOVERNMENT_REPUBLIC_OF_SUDAN_Ministry_of_.txt,False,False,False,,0.0,0.0,none,none,government,national,"The document does not contain explicit evidence related to Rwanda or the time window 2018-2022, nor does it discuss digital/data management, sustainable AI practices, or capacity/skills development in these areas.",The document does not mention UNEP or UNEP-supported work related to Rwanda or the specified time window.,[]
Rwanda,2018-2022,https://files.unsdsn.org/Big%2BData-report%2BFINAL.pdf,2018,2022,2020,Big Data and the Sustainable Development Goals: ...,UNEP Digital Transformation Rwanda digital public infrastructure environment established data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,files_unsdsn_org_Big_Data_and_the_Sustainable_Development_Goals_.txt,False,False,False,,0.0,0.0,none,none,none,none,The document does not contain explicit evidence of measured improvements in data management and environmentally sustainable artificial intelligence practices in Rwanda during 2018-2022.,"There is no explicit link between UNEP or UNEP-supported work and the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Rwanda during 2018-2022.",[]
Rwanda,2018-2022,https://gca.org/wp-content/uploads/2021/10/GCA_State-and-Trends-in-Adaptation-2021-Africa_full-report_low-res.pdf,2018,2022,2020,GCA State and Trends in Adaptation Report 2021: Africa,UNEP Digital Transformation Rwanda digital public infrastructure environment established data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,gca_org_GCA_State_and_Trends_in_Adaptation_Report_2021_Afr.txt,False,False,False,,0.0,0.0,none,none,unknown,unknown,"The document does not contain explicit evidence related to improved data management, environmental data systems/platforms/workflows, environmentally sustainable AI practices, capacity or skills development in data management or AI, or measured uptake or institutional improvement in these areas for Rwanda during 2018-2022.","There is no explicit link between UNEP or UNEP-supported work and the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Rwanda during 2018-2022.",[]
Rwanda,2018-2022,https://gggi.org/wp-content/uploads/2021/12/GGGWeek2021-Proceedings_20211216_.pdf,2018,2022,2020,Record of Proceedings,UNEP Digital Transformation Rwanda digital public infrastructure environment established data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,gggi_org_Record_of_Proceedings.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,Document not retrieved due to fetch error. No evidence available for assessment.,Document not retrieved due to fetch error. No evidence available for assessment.,[]
Rwanda,2018-2022,https://hdr.undp.org/system/files/documents/global-report-document/hdr2021-22reportenglish_0.pdf,2018,2022,2020,REPORT 2021/2022,UNEP capacity building Rwanda data quality management environment implemented data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,hdr_undp_org_REPORT_2021_2022.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to improved data management, environmental data systems/platforms/workflows, environmentally sustainable AI practices, or capacity/skills development in Rwanda during 2018-2022.","There is no explicit link between UNEP or UNEP-supported work and the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Rwanda during 2018-2022.",[]
Rwanda,2018-2022,https://hub.unido.org/sites/default/files/publications/Publication_4IR_LDC.pdf,2018,2022,2020,Propelling LDCs in the Digital Age: A 4IR Perspective for ...,UNEP Digital Transformation Rwanda digital public infrastructure environment established data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,hub_unido_org_Propelling_LDCs_in_the_Digital_Age_A_4IR_Perspecti.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,The document does not contain explicit evidence related to Rwanda or the time window 2018-2022.,The document does not contain explicit evidence related to UNEP or UNEP-supported work.,[]
Rwanda,2018-2022,https://knowledge4all.com/admin/Reports/FOK_2021En.pdf,2018,2022,2020,FUTURE OF KNOWLEDGE,UNEP Digital Transformation Rwanda digital public infrastructure environment established data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,knowledge4all_com_FUTURE_OF_KNOWLEDGE.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to Rwanda or the time window 2018-2022. It discusses global risks, technological advancements, and sustainable development but does not provide specific information on digital/data management/sustainable AI improvements, capacity/skills development, or UNEP's involvement in Rwanda.","There is no explicit link between UNEP or UNEP-supported work and measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Rwanda (2018-2022).",[]
Rwanda,2018-2022,https://pmc.ncbi.nlm.nih.gov/articles/PMC8354555/,2018,2022,2020,Using big data for evaluating development outcomes - PMC,UNEP Digital Transformation Rwanda digital public infrastructure environment established data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,pmc_ncbi_nlm_nih_gov_Using_big_data_for_evaluating_development_outcomes.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,The document does not contain any relevant information about Rwanda or digital/data management/sustainable AI practices.,There is no mention of UNEP or any related work.,[]
