Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,chemicals_relevant,unep_attributed,attributable_relevant_doc,sd,policy_regulation_score,unep_attribution_score,instrument_type,action_stage,evidence_level,sector,chemicals_justification,unep_justification,evidence_phrases
Brazil,2018-2022,https://www.facebook.com/worldtradeorganization/posts/dont-miss-wto-deputy-director-general-jean-marie-paugam-and-other-speakers-will-/4403046743071430/,2018,2022,2020,Don't miss! WTO Deputy Director-General Jean-Marie ...,UNEP initiative Brazil plastic pollution policy revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_facebook_com_Don_t_miss_WTO_Deputy_Director_General_Jean_Marie_.txt,False,False,False,,0.0,0.0,none,none,global,unclear,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Brazil during 2018-2022.",There is no explicit link between UNEP and any policy/law/regulation outcome in Brazil during 2018-2022.,[]
Brazil,2018-2022,https://www.frontiersin.org/journals/environmental-science/articles/10.3389/fenvs.2020.00104/full,2018,2022,2020,"The Role of Legislation, Regulatory Initiatives and ...",UNEP initiative Brazil plastic pollution policy revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_frontiersin_org_The_Role_of_Legislation_Regulatory_Initiatives_and.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Brazil during 2018-2022.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Brazil during 2018-2022.",[]
Brazil,2018-2022,https://www.gdr-po.cnrs.fr/docs/UNEP_2021.pdf,2018,2022,2020,FROM POLLUTION TO SOLUTION,UNEP initiative Brazil plastic pollution policy revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_gdr-po_cnrs_fr_FROM_POLLUTION_TO_SOLUTION.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found,No relevant information found,[]
Brazil,2018-2022,https://www.globalbattery.org/media/publications/wef-annex-comparative-analysis-of-legal-frameworks-2020.pdf,2018,2022,2020,Annex – Comparative Analysis of Legal Frameworks,UNEP initiative Brazil plastic pollution policy revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_globalbattery_org_Annex_Comparative_Analysis_of_Legal_Frameworks.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Brazil during 2018–2022.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Brazil during 2018–2022.",[]
Brazil,2018-2022,https://www.greenclimate.fund/document/strategic-frameworks-support-brazil-through-unep,2018,2022,2020,Strategic Frameworks support for Brazil through UNEP,UNEP programme Brazil key sectors pollution prevention launched policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_greenclimate_fund_Strategic_Frameworks_support_for_Brazil_through_UN.txt,False,False,False,,0.0,0.0,none,none,national,unclear,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors.","There is no explicit link between UNEP and the development/adoption/revision/implementation of a policy, law, regulation, strategy, action plan, or official framework in Brazil during 2018–2022.",[]
Brazil,2018-2022,https://www.greenpolicyplatform.org/sites/default/files/downloads/resource/irp-mineral_resource_governance-full_report-feb2020_compressed_compressed%20(1).pdf,2018,2022,2020,Mineral Resource Governance in the 21st Century,UNEP initiative Brazil plastic pollution policy revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_greenpolicyplatform_org_Mineral_Resource_Governance_in_the_21st_Century.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"No evidence found related to chemicals, waste, circular economy, or pollution policies in Brazil from 2018-2022.",No explicit link to UNEP found in the provided document.,[]
Brazil,2018-2022,https://www.hbm4eu.eu/wp-content/uploads/2019/03/2019_RI_Report_A-circular-economy-for-plastics.pdf,2018,2022,2020,A circular economy for plastics,UNEP initiative Brazil plastic pollution policy revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_hbm4eu_eu_A_circular_economy_for_plastics.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Brazil during 2018-2022.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Brazil during 2018-2022.","[""The document is a European Commission report on a circular economy for plastics, and does not mention Brazil or UNEP in the context of policy, law, or regulation development/implementation.""]"
Brazil,2018-2022,https://www.iddri.org/sites/default/files/PDF/Publications/Hors%20catalogue%20Iddri/20190620_BLUE%20TOURISM%20STUDY_EN.pdf,2018,2022,2020,Sustainable Blue Tourism,UNEP initiative Brazil plastic pollution policy revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_iddri_org_Sustainable_Blue_Tourism.txt,False,False,False,,0.0,0.0,none,none,global,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Brazil during 2018-2022.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Brazil during 2018-2022.",[]
Brazil,2018-2022,https://www.iges.or.jp/en/publication_documents/pub/policyreport/en/11066/Best+Practices+for+SWM_Guide+for+Decision+Makers+in+Developing+Countries_Oct+20_0.pdf,2018,2022,2020,Best Practices for Solid Waste Management,UNEP initiative Brazil plastic pollution policy revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_iges_or_jp_Best_Practices_for_Solid_Waste_Management.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"No evidence found related to chemicals, waste, circular economy or pollution policies in Brazil during 2018-2022.",No explicit link to UNEP found in the context of Brazil and the specified time frame.,[]
Brazil,2018-2022,https://www.indiascienceandtechnology.gov.in/listingpage/missions-policies-and-protocols,2018,2022,2020,"Missions, Policies, and Protocols",UNEP programme Brazil key sectors pollution prevention launched policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_indiascienceandtechnology_gov_in_Missions_Policies_and_Protocols.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No relevant information found about Brazil's chemicals, waste, and pollution policies or laws from 2018-2022.","No explicit link to UNEP found in relation to Brazil's policies or laws on chemicals, waste, and pollution from 2018-2022.",[]
Brazil,2018-2022,https://www.mdpi.com/2071-1050/17/21/9692,2018,2022,2020,Plastic Waste Management Practices in Zanzibar's Coastal ...,UNEP programme Brazil key sectors pollution prevention launched policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_mdpi_com_Plastic_Waste_Management_Practices_in_Zanzibar_s_C.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not provide explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Brazil during 2018-2022.",There is no explicit link between UNEP and any policy/law/regulation outcome in Brazil during 2018-2022.,[]
Brazil,2018-2022,https://www.oecd.org/content/dam/oecd/en/publications/reports/2019/11/pharmaceutical-residues-in-freshwater_33f873ac/c936f42d-en.pdf,2018,2022,2020,Pharmaceutical Residues in Freshwater (EN),UNEP programme Brazil key sectors pollution prevention launched policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_oecd_org_Pharmaceutical_Residues_in_Freshwater_EN_.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Brazil during 2018-2022.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Brazil during 2018-2022.",[]
Brazil,2018-2022,https://www.oecd.org/content/dam/oecd/en/publications/reports/2021/10/policies-to-reduce-microplastics-pollution-in-water_3337bc78/7ec7e5ef-en.pdf,2018,2022,2020,Policies to Reduce Microplastics Pollution in Water,UNEP initiative Brazil plastic pollution policy revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,www_oecd_org_Policies_to_Reduce_Microplastics_Pollution_in_Wate.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Brazil during 2018-2022.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Brazil during 2018-2022.",[]
