Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,climate_relevant,unep_attributed,attributable_relevant_doc,sd,climate_policy_score,unep_attribution_score,instrument_type,action_stage,evidence_level,climate_justification,unep_justification,evidence_phrases
Brazil,2018-2022,https://www.greenclimate.fund/document/strategic-frameworks-support-brazil-through-unep,2018,2022,2020,Strategic Frameworks support for Brazil through UNEP,UNEP provided technical assistance Brazil climate change regulation validated policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_greenclimate_fund_Strategic_Frameworks_support_for_Brazil_through_UN.txt,True,True,True,64.0,80.0,80.0,NDC implementation plan,developed,national,"The document mentions Brazil's Nationally Determined Contribution (NDC) and a project prepared in partnership between the Ministry of Science, Technology, Innovations and Communications (MCTIC) and UN Environment to support the implementation of the NDC.",The document explicitly mentions UNEP's involvement in supporting Brazil through a project 'Mitigation Options of GHG Emissions in Key Sectors in Brazil' and a proposal for a 'Technology Needs Assessment for the Implementation of Climate Action Plans in Brazil'.,"[""Brazil submitted the document ratifying the Paris Agreement in September 2016, in which it committed to reduce GHG emissions by means of a Nationally Determined Contribution (NDC)."", ""The project ’Mitigation Options of GHG Emissions in Key Sectors in Brazil’, prepared in a partnership between the Ministry of Science, Technology, Innovations and Communications (MCTIC) and UN Environment, indicated a rationale that takes into consideration sector cost-effectiveness and key technologies for compliance with the NDC."", ""Therefore, this proposal seeks to develop a comprehensive ‘Technology Needs Assessment for the Implementation of Climate Action Plans in Brazil’.""]"
Brazil,2018-2022,https://www.hks.harvard.edu/sites/default/files/centers/mrcbg/files/123_final.pdf,2018,2022,2020,NDC Score Card: Measuring the Nationally Determined ...,UNEP implemented Brazil nationally determined contribution enacted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_hks_harvard_edu_NDC_Score_Card_Measuring_the_Nationally_Determined.txt,False,False,False,,0.0,0.0,none,none,none,The document does not provide specific information about Brazil's climate policies or actions between 2018-2022.,There is no mention of UNEP's involvement in supporting Brazil's climate policies or actions.,[]
Brazil,2018-2022,https://www.iied.org/sites/default/files/pdfs/migrate/G04320.pdf,2018,2022,2020,POCKET GUIDE TO NDC,UNEP implemented Brazil nationally determined contribution enacted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_iied_org_POCKET_GUIDE_TO_NDC.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Brazil during 2018-2022.",There is no explicit link between UNEP and any climate policy or legal framework in Brazil during 2018-2022.,[]
Brazil,2018-2022,https://www.international-climate-initiative.com/en/project/providing-support-to-vietnam-for-the-implementation-of-the-paris-agreement-18-i-333-vnm-g-implementing-pa/,2018,2022,2020,Providing support to Vietnam for the implementation of ...,UNEP implemented Brazil nationally determined contribution enacted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_international-climate-initiative_com_Providing_support_to_Vietnam_for_the_implementatio.txt,False,False,False,,0.0,0.0,none,none,none,,,[]
Brazil,2018-2022,https://www.ipcc.ch/sr15/chapter/chapter-4/,2018,2022,2020,Chapter 4 — Global Warming of 1.5 ºC,UNEP provided technical assistance Brazil climate change regulation validated policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_ipcc_ch_Chapter_4_Global_Warming_of_1_5_C.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Brazil during 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Brazil during 2018-2022.,[]
Brazil,2018-2022,https://www.lse.ac.uk/granthaminstitute/wp-content/uploads/2021/11/Accountability-mechanisms-in-climate-change-framework-laws.pdf,2018,2022,2020,Accountability mechanisms in climate change framework ...,UNEP provided technical assistance Brazil climate change regulation validated policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_lse_ac_uk_Accountability_mechanisms_in_climate_change_framew.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Brazil's climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for the time window 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Brazil for the specified time period.,[]
Brazil,2018-2022,https://www.mofa.go.jp/files/000498437.pdf,2018,2022,2020,Leveraging NDCs and Long-Term Strategies to achieve ...,UNEP provided technical assistance Brazil climate change regulation validated policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_mofa_go_jp_Leveraging_NDCs_and_Long_Term_Strategies_to_achiev.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Brazil's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the time window 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Brazil for the specified time period.,[]
Brazil,2018-2022,https://www.nature.com/articles/s41467-020-15414-6,2018,2022,2020,Taking stock of national climate policies to evaluate ...,UNEP implemented Brazil nationally determined contribution enacted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_nature_com_Taking_stock_of_national_climate_policies_to_evalu.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Brazil's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the time window 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Brazil for the time window 2018-2022.,[]
Brazil,2018-2022,https://www.oecd.org/content/dam/oecd/en/publications/reports/2018/12/biodiversity-conservation-and-sustainable-use-in-latin-america_g1g9a625/9789264309630-en.pdf,2018,2022,2020,Biodiversity Conservation and Sustainable Use in Latin ...,UNEP provided technical assistance Brazil climate change regulation validated policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_oecd_org_Biodiversity_Conservation_and_Sustainable_Use_in_L.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Brazil in 2018-2022.",There is no explicit link between UNEP and any climate-related policy or strategy in Brazil during 2018-2022.,[]
Brazil,2018-2022,https://www.oecd.org/content/dam/oecd/en/publications/reports/2021/03/water-governance-in-peru_0980e96a/568847b5-en.pdf,2018,2022,2020,Water Governance in Peru (EN),UNEP provided technical assistance Brazil climate change regulation validated policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_oecd_org_Water_Governance_in_Peru_EN_.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Brazil in 2018-2022.",There is no explicit link between UNEP and any climate policy or legal framework in Brazil during 2018-2022.,[]
Brazil,2018-2022,https://www.researchgate.net/publication/355889107_UNEP_2021_Sustainable_Public_Procurement_How_to_Wake_the_Sleeping_Giant_Introducing_the_United_Nations_Environment_Programme's_Approach,2018,2022,2020,"(PDF) UNEP 2021, Sustainable Public Procurement",UNEP provided technical assistance Brazil climate change regulation validated policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_researchgate_net__PDF_UNEP_2021_Sustainable_Public_Procurement.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Brazil,2018-2022,https://www.sciencedirect.com/science/article/pii/S1364032120308868,2018,2022,2020,A review of successful climate change mitigation policies in ...,UNEP implemented Brazil nationally determined contribution enacted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_sciencedirect_com_A_review_of_successful_climate_change_mitigation_p.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Brazil,2018-2022,https://www.sciencedirect.com/science/article/pii/S1462901121000563,2018,2022,2020,Policy integration as a means to address policy fragmentation,UNEP implemented Brazil nationally determined contribution enacted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_sciencedirect_com_Policy_integration_as_a_means_to_address_policy_fr.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Brazil,2018-2022,https://www.sciencedirect.com/science/article/pii/S1462901121002379,2018,2022,2020,Do governments track the implementation of national ...,UNEP provided technical assistance Brazil climate change regulation validated policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_sciencedirect_com_Do_governments_track_the_implementation_of_nationa.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Brazil,2018-2022,https://www.tandfonline.com/doi/full/10.1080/14693062.2018.1489772,2018,2022,2020,"National climate change mitigation legislation, strategy and ...",UNEP provided technical assistance Brazil climate change regulation validated policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_tandfonline_com_National_climate_change_mitigation_legislation_str.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Brazil's climate change mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the time window 2018-2022.",There is no explicit link between UNEP and climate policy/strategy/legal framework adoption in Brazil during 2018-2022.,[]
Brazil,2018-2022,https://www.treasury.gov.za/comm_media/press/2021/2021101501%20Financing%20a%20Sustainable%20Economy.pdf,2018,2022,2020,Financing A Sustainable Economy | Technical Paper 2021,UNEP implemented Brazil nationally determined contribution enacted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_treasury_gov_za_Financing_A_Sustainable_Economy_Technical_Paper_20.txt,False,False,False,,0.0,0.0,none,none,none,"The document is about South Africa's financial sector and its approach to sustainable finance, climate change, and environmental risks. However, it does not contain explicit evidence related to Brazil's climate mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks adopted during 2018-2022.","There is no explicit link between UNEP and Brazil's climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks in the provided document.",[]
